;Unnamed: 0;img_artiste;url_img_taille_adaptee;url_redir;url_img_secours;artiste;lieu;even_streaming;titre;loc;icone_epingle;url_even;url_artiste;txt_watch_live;est_plus;txt_redir;RSVP;RSVP_int;horaire_debut;horaire_fin;fuseau;regle_affichage;locale;latitude;longitude;weekend_vdd_soir;artiste_provenance
25;25;https://photos.bandsintown.com/thumb/17432153.jpeg;https://media.bandsintown.com/110x110/17432153.webp;https://www.bandsintown.com/e/1030481647-john-caparulo-at-jimmy-kimmel's-comedy-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;John Caparulo;Jimmy Kimmel's Comedy Club;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030481647-john-caparulo-at-jimmy-kimmel's-comedy-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/213079-john-caparulo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-08 21:30:00;;America/Los_Angeles;datetime;en;;;0;
26;26;https://photos.bandsintown.com/thumb/16887324.jpeg;https://media.bandsintown.com/110x110/16887324.webp;https://www.bandsintown.com/e/105435726-dj-pauly-d-at-omnia?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;DJ Pauly D;Omnia;False;OMNIA;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105435726-dj-pauly-d-at-omnia?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/941845-dj-pauly-d?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;25;25;2024-10-08 22:00:00;;America/Los_Angeles;datetime;en;33.9169942;-84.0910086;0;
28;28;https://photos.bandsintown.com/thumb/18264369.jpeg;https://media.bandsintown.com/110x110/18264369.webp;https://www.bandsintown.com/e/105969025-buza-at-liquid-pool-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;BUZA;LIQUID Pool Lounge;False;Liquid Pool Las Vegas ;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105969025-buza-at-liquid-pool-lounge?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/4344832-buza?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 11:00:00;2024-10-09T18:00:00;America/Los_Angeles;datetime;en;;;0;
29;29;https://photos.bandsintown.com/thumb/16105929.jpeg;https://media.bandsintown.com/110x110/16105929.webp;https://www.bandsintown.com/e/105973194-ryan-whyte-maloney-at-ole-red-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Ryan Whyte Maloney;Ole Red Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105973194-ryan-whyte-maloney-at-ole-red-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/7465395-ryan-whyte-maloney?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 18:00:00;;America/Los_Angeles;datetime;en;;;0;
31;31;https://photos.bandsintown.com/thumb/9620426.jpeg;https://media.bandsintown.com/110x110/9620426.webp;https://www.bandsintown.com/e/1031254063-piano-man-at-v-theater-at-planet-hollywood-inside-the-miracle-mile-mall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Piano Man;V Theater at Planet Hollywood Inside the Miracle Mile Mall;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031254063-piano-man-at-v-theater-at-planet-hollywood-inside-the-miracle-mile-mall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/969721-piano-man?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 18:30:00;;America/Los_Angeles;datetime;en;;;0;
32;32;https://photos.bandsintown.com/thumb/7375644.jpeg;https://media.bandsintown.com/110x110/7375644.webp;https://www.bandsintown.com/e/1032803324-radkey-at-sinwave?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Radkey;Sinwave;False;RADKEY w/LOCAL H;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032803324-radkey-at-sinwave?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1498256-radkey?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;3;3;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;;;0;
33;33;https://photos.bandsintown.com/thumb/15595983.jpeg;https://media.bandsintown.com/110x110/15595983.webp;https://www.bandsintown.com/e/105753592-julie-at-24-oxford?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;julie;24 Oxford;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105753592-julie-at-24-oxford?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/37578-julie?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;52;52;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;34.68947106832638;-84.63475230732436;0;
34;34;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.webp;https://www.bandsintown.com/e/105759752-they-are-gutting-a-body-of-water-at-24-oxford?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;They Are Gutting A Body of Water;24 Oxford;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105759752-they-are-gutting-a-body-of-water-at-24-oxford?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/13975649-they-are-gutting-a-body-of-water?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;12;12;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;34.68947106832638;-84.63475230732436;0;
35;35;https://photos.bandsintown.com/thumb/18013183.jpeg;https://media.bandsintown.com/110x110/18013183.webp;https://www.bandsintown.com/e/105828475-local-h-at-sinwave?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Local H;Sinwave;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105828475-local-h-at-sinwave?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2206-local-h?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;26;26;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;;;0;
37;37;https://photos.bandsintown.com/thumb/12059493.jpeg;https://media.bandsintown.com/110x110/12059493.webp;https://www.bandsintown.com/e/105945573-cloudchord-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;Cloudchord;AREA15;False;Area15 w/ Sunsquabi!;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105945573-cloudchord-at-area15?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/12817051-cloudchord?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-09 19:00:00;2024-10-09T23:30:00;America/Los_Angeles;datetime;en;-13.96101625;33.76950792327203;0;
38;38;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.webp;https://www.bandsintown.com/e/1032000313-iluminate-at-the-strat-hotel-casino-and-skybar?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Iluminate;The Strat Hotel, Casino & Skybar;False;;Las Vegas DownTown, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032000313-iluminate-at-the-strat-hotel-casino-and-skybar?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/402354-iluminate?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;;;0;
39;39;https://photos.bandsintown.com/thumb/16855818.jpeg;https://media.bandsintown.com/110x110/16855818.webp;https://www.bandsintown.com/e/105425531-architects-at-the-theater-at-virgin-hotels-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Architects;The Theater at Virgin Hotels Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105425531-architects-at-the-theater-at-virgin-hotels-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/3162-architects?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;249;249;2024-10-09 19:00:00;2024-10-09T22:30:00;America/Los_Angeles;datetime;en;;;0;
40;40;https://photos.bandsintown.com/thumb/17075315.jpeg;https://media.bandsintown.com/110x110/17075315.webp;https://www.bandsintown.com/e/1032195871-blue-hawaii-at-swan-dive?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Blue Hawaii;Swan Dive;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032195871-blue-hawaii-at-swan-dive?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1006756-blue-hawaii?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;11;11;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;44.607285;-71.92803;0;
41;41;https://photos.bandsintown.com/thumb/15603656.jpeg;https://media.bandsintown.com/110x110/15603656.webp;https://www.bandsintown.com/e/105451855-brutus-(be)-at-the-theater-at-virgin-hotels?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;BRUTUS (BE);The Theater at Virgin Hotels;False;Architects;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105451855-brutus-(be)-at-the-theater-at-virgin-hotels?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/14183316-brutus-(be)?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;11;11;2024-10-09 19:00:00;2024-10-09T23:30:00;America/Los_Angeles;datetime;en;;;0;
42;42;https://photos.bandsintown.com/thumb/15007748.jpeg;https://media.bandsintown.com/110x110/15007748.webp;https://www.bandsintown.com/e/105850924-friendship-commanders-at-the-dive-bar?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Friendship Commanders;The Dive Bar;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105850924-friendship-commanders-at-the-dive-bar?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5741187-friendship-commanders?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-09 19:00:00;2024-10-09T23:59:00;America/Los_Angeles;datetime;en;39.9368866;-75.154784;0;
44;44;https://photos.bandsintown.com/thumb/17371652.jpeg;https://media.bandsintown.com/110x110/17371652.webp;https://www.bandsintown.com/e/105646225-joi-jazz-orchestra-at-myron's-at-the-smith-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;JOI Jazz Orchestra;Myron's at The Smith Center;False;THE JOI JAZZ ORCHESTRA AND THE MUSIC OF JOE WILLIAMS;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105646225-joi-jazz-orchestra-at-myron's-at-the-smith-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15525694-joi-jazz-orchestra?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;4;4;2024-10-09 19:00:00;2024-10-09T20:30:00;America/Los_Angeles;datetime;en;;;0;
45;45;https://photos.bandsintown.com/thumb/18261624.jpeg;https://media.bandsintown.com/110x110/18261624.webp;https://www.bandsintown.com/e/105968068-dalesharee-at-taverna-costera?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Dalesharee;Taverna Costera;False;RoofTop Experience;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105968068-dalesharee-at-taverna-costera?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15558963-dalesharee?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;16.8454895;-99.8493271;0;
46;46;https://photos.bandsintown.com/thumb/12297741.jpeg;https://media.bandsintown.com/110x110/12297741.webp;https://www.bandsintown.com/e/1031652493-we-came-as-romans-at-the-theater-at-virgin-hotels-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;We Came as Romans;The Theater at Virgin Hotels Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031652493-we-came-as-romans-at-the-theater-at-virgin-hotels-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/37193-we-came-as-romans?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;110;110;2024-10-09 19:00:00;;America/Los_Angeles;datetime;en;;;0;
47;47;https://photos.bandsintown.com/thumb/9618001.jpeg;https://media.bandsintown.com/110x110/9618001.webp;https://www.bandsintown.com/e/1032718333-tape-face-at-house-of-tape-in-the-underground-theater?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;TAPE FACE;House of Tape in the Underground Theater;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032718333-tape-face-at-house-of-tape-in-the-underground-theater?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/9359589-tape-face?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 19:30:00;;America/Los_Angeles;datetime;en;;;0;
48;48;https://photos.bandsintown.com/thumb/14290780.jpeg;https://media.bandsintown.com/110x110/14290780.webp;https://www.bandsintown.com/e/1030834300-donny-osmond-at-harrah's-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Donny Osmond;Harrah's Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030834300-donny-osmond-at-harrah's-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/31371-donny-osmond?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-09 19:30:00;;America/Los_Angeles;datetime;en;36.1193033;-115.17116250031411;0;
49;49;https://photos.bandsintown.com/thumb/17765811.jpeg;https://media.bandsintown.com/110x110/17765811.webp;https://www.bandsintown.com/e/106022101-noble-hobo-at-red-dwarf?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Noble Hobo;Red Dwarf;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106022101-noble-hobo-at-red-dwarf?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5973681-noble-hobo?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-09 19:30:00;;America/Los_Angeles;datetime;en;;;0;
50;50;https://photos.bandsintown.com/thumb/9082718.jpeg;https://media.bandsintown.com/110x110/9082718.webp;https://www.bandsintown.com/e/1029969414-lionel-richie-at-encore-theater-at-wynn-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Lionel Richie;Encore Theater at Wynn Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1029969414-lionel-richie-at-encore-theater-at-wynn-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/628-lionel-richie?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;28;28;2024-10-09 20:00:00;;America/Los_Angeles;datetime;en;;;0;
